静息,正,中,负,
20250414,16:42:55,-8.6,,
20250414,16:42:55,-8.5,,
20250414,16:42:55,-8.1,,
20250414,16:42:56,-7.7,,
20250414,16:42:56,-7.2,,
20250414,16:42:56,-6.7,,
20250414,16:42:56,-6,,
20250414,16:42:57,-5.4,,
20250414,16:42:57,-4.9,,
20250414,16:42:57,-4.3,,
20250414,16:42:57,-3.8,,
20250414,16:42:58,-3.4,,
20250414,16:42:58,-3,,
20250414,16:42:58,-2.6,,
20250414,16:42:59,-2.4,,
20250414,16:42:59,-1.8,,
20250414,16:42:59,-2,,
20250414,16:42:59,-3,,
20250414,16:43:00,-4.3,,
20250414,16:43:00,-6.3,,
20250414,16:43:00,-8,,
20250414,16:43:01,-9,,
20250414,16:43:01,-9.3,,
20250414,16:43:01,-9.3,,
20250414,16:43:01,-8.9,,
20250414,16:43:02,-8.4,,
20250414,16:43:02,-7.8,,
20250414,16:43:02,-7.3,,
20250414,16:43:02,-7,,
20250414,16:43:03,-6.8,,
20250414,16:43:03,-6.2,,
20250414,16:43:03,-5.7,,
20250414,16:43:04,-5.1,,
20250414,16:43:04,-4.6,,
20250414,16:43:04,-4.4,,
20250414,16:43:04,-4.3,,
20250414,16:43:05,-4,,
20250414,16:43:05,-4.3,,
20250414,16:43:05,-5.7,,
20250414,16:43:05,-7.9,,
20250414,16:43:06,-10,,
20250414,16:43:06,-11,,
20250414,16:43:06,-11.2,,
20250414,16:43:07,-11.1,,
20250414,16:43:07,-10.8,,
20250414,16:43:07,-10.6,,
20250414,16:43:07,-10.4,,
20250414,16:43:08,-10.2,,
20250414,16:43:08,-9.9,,
20250414,16:43:08,-9.4,,
20250414,16:43:09,-9,,
20250414,16:43:09,-8.5,,
20250414,16:43:09,-7.9,,
20250414,16:43:09,-7.4,,
20250414,16:43:10,-6.8,,
20250414,16:43:10,-6.2,,
20250414,16:43:10,-5.6,,
20250414,16:43:10,-5,,
20250414,16:43:11,-4.5,,
20250414,16:43:11,-4,,
20250414,16:43:11,-3.4,,
20250414,16:43:12,-3,,
20250414,16:43:12,-2.5,,
20250414,16:43:12,-1.9,,
20250414,16:43:12,-1.4,,
20250414,16:43:13,-0.8,,
20250414,16:43:13,0,,
20250414,16:43:13,0.6,,
20250414,16:43:13,0.9,,
20250414,16:43:14,0.9,,
20250414,16:43:14,0.7,,
20250414,16:43:14,-0.3,,
20250414,16:43:15,-3.4,,
20250414,16:43:15,-7.3,,
20250414,16:43:15,-9.4,,
20250414,16:43:15,-9.5,,
20250414,16:43:16,-9.1,,
20250414,16:43:16,-8.8,,
20250414,16:43:16,-8.7,,
20250414,16:43:17,-8.7,,
20250414,16:43:17,-8.6,,
20250414,16:43:17,-8.1,,
20250414,16:43:17,-7.6,,
20250414,16:43:18,-6.8,,
20250414,16:43:18,-6.2,,
20250414,16:43:18,-5.9,,
20250414,16:43:18,-5.3,,
20250414,16:43:19,-5,,
20250414,16:43:19,-4.6,,
20250414,16:43:19,-4.2,,
20250414,16:43:20,-3.8,,
20250414,16:43:20,-3.4,,
20250414,16:43:20,-2.9,,
20250414,16:43:20,-2.5,,
20250414,16:43:21,-2.2,,
20250414,16:43:21,-2,,
20250414,16:43:21,-2,,
20250414,16:43:21,-2.2,,
20250414,16:43:22,-2.3,,
20250414,16:43:22,-2,,
20250414,16:43:22,-1.7,,
20250414,16:43:23,-1.4,,
20250414,16:43:23,-1,,
20250414,16:43:23,-0.8,,
20250414,16:43:23,-0.7,,
20250414,16:43:24,-0.3,,
20250414,16:43:24,0,,
20250414,16:43:24,0.4,,
20250414,16:43:25,0.8,,
20250414,16:43:25,1,,
20250414,16:43:25,1.1,,
20250414,16:43:25,1.4,,
20250414,16:43:26,1.3,,
20250414,16:43:26,1.3,,
20250414,16:43:26,1.3,,
20250414,16:43:26,1.3,,
20250414,16:43:27,1.5,,
20250414,16:43:27,1.7,,
20250414,16:43:27,2,,
20250414,16:43:28,2.2,,
20250414,16:43:28,2.4,,
20250414,16:43:28,2.5,,
20250414,16:43:28,2.5,,
20250414,16:43:29,2.7,,
20250414,16:43:29,2.6,,
20250414,16:43:29,2.7,,
20250414,16:43:29,2.9,,
20250414,16:43:30,3.1,,
20250414,16:43:30,3.5,,
20250414,16:43:30,4.2,,
20250414,16:43:31,4.1,,
20250414,16:43:31,2.6,,
20250414,16:43:31,0.9,,
20250414,16:43:31,-0.2,,
20250414,16:43:32,-0.9,,
20250414,16:43:32,-1.4,,
20250414,16:43:32,-2.1,,
20250414,16:43:32,-3.4,,
20250414,16:43:33,-4.6,,
20250414,16:43:33,-5.1,,
20250414,16:43:33,-5.5,,
20250414,16:43:34,-5.5,,
20250414,16:43:34,-5.4,,
20250414,16:43:34,-5.1,,
20250414,16:43:34,-4.8,,
20250414,16:43:35,-4.3,,
20250414,16:43:35,-3.8,,
20250414,16:43:35,-3.4,,
20250414,16:43:35,-2.8,,
20250414,16:43:36,-2.3,,
20250414,16:43:36,-1.8,,
20250414,16:43:36,-1.4,,
20250414,16:43:37,-1,,
20250414,16:43:37,-0.6,,
20250414,16:43:37,-0.2,,
20250414,16:43:37,0,,
20250414,16:43:38,0.4,,
20250414,16:43:38,0.7,,
20250414,16:43:38,0.9,,
20250414,16:43:39,1.1,,
20250414,16:43:39,1.3,,
20250414,16:43:39,1.4,,
20250414,16:43:39,1.2,,
20250414,16:43:40,1,,
20250414,16:43:40,0.8,,
20250414,16:43:40,0.7,,
20250414,16:43:40,0.8,,
20250414,16:43:41,0.8,,
20250414,16:43:41,1,,
20250414,16:43:41,1.4,,
20250414,16:43:42,1.6,,
20250414,16:43:42,1.9,,
20250414,16:43:42,2.6,,
20250414,16:43:42,3.2,,
20250414,16:43:43,3.3,,
20250414,16:43:43,2.2,,
20250414,16:43:43,0.8,,
20250414,16:43:43,-0.4,,
20250414,16:43:44,-1,,
20250414,16:43:44,-1.1,,
20250414,16:43:44,-1.1,,
20250414,16:43:45,-1,,
20250414,16:43:45,-0.9,,
20250414,16:43:45,-1.1,,
20250414,16:43:45,-2.4,,
20250414,16:43:46,-4.4,,
20250414,16:43:46,-6.6,,
20250414,16:43:46,-7.9,,
20250414,16:43:47,-8.2,,
20250414,16:43:47,-8.1,,
20250414,16:43:47,-7.8,,
20250414,16:43:47,-7.6,,
20250414,16:43:48,-7.1,,
20250414,16:43:48,-6.6,,
20250414,16:43:48,-6.2,,
20250414,16:43:48,-6,,
20250414,16:43:49,-5.7,,
20250414,16:43:49,-5.6,,
20250414,16:43:49,-5.3,,
20250414,16:43:50,-5.3,,
